dispersal_p_juv,dispersal_p_adult,dispersal_r_juv,dispersal_r_adult,dispersal_source_n_k_cutoff,dispersal_source_n_k_threshold,dispersal_target_n_k_cutoff,dispersal_target_n_k_threshold,abundance_threshold,initial_release,density_max,fecundity,infected_t1,beta_Sa_winter,beta_Sa_summer,beta_I2_modifier,mortality_Sj_winter,mortality_Sa_winter,mortality_Sj_summer,mortality_I1j_summer,mortality_I1j_winter,mortality_I1a_summer,mortality_I1a_winter,mortality_I2_modifier,mortality_I2j_summer,mortality_I2j_winter,mortality_I2a_winter,mortality_I2a_summer,mortality_Rj_summer,mortality_Rj_winter,mortality_Ra_winter,beta_Sj_winter,beta_Sj_summer,beta_Ra_winter,beta_Rj_winter,beta_Ra_summer,beta_Rj_summer,recovery_I1j_summer,recovery_I1a_summer,recovery_I2j_summer,recovery_I2a_summer,recovery_I1j_winter,recovery_I1a_winter,recovery_I2j_winter,recovery_I2a_winter
0.8537824360475743,0.06800982112082037,114.98619868655896,736.5061417478987,0.8318049136922843,0.5671664030202503,0.878668063984357,0.33276275188630255,4.552590670017443,40.299146170475225,204179.2427176617,5.042668097243851,10.59178327625757,0.018867854575431026,0.003762677412037039,0.9787131661672271,0.5530261608046211,0.6005591256624302,0.41363364928213897,0.005640544662416844,0.0252022443816814,0.03673138316121369,0.024058818757026756,0.4136932994847417,-7.4991846083723e-5,0.007215654258925067,0.0022036179022280186,-0.0024353005823008252,0.2837818718373654,0.6671355345436895,0.4562525465436228,-0.002007276344290751,0.006703022040411137,0.03232819576870577,0.37082035443356626,0.005817173713996884,0.0063448317181534035,0.021503966019376472,0.016486466872842984,0.04917619140651261,0.00369176416344711,0.01306975930054264,0.020557147295160932,0.05373319897439806,0.05073498304781184
0.8287481986377845,0.16675253605269263,178.17143950945004,578.9740739006268,0.732254356230366,0.3102656096122593,0.6273180051870892,0.10753338901798104,10.762939031190388,48.16524361745871,265113.2279801045,7.028417702929433,18.429544372112243,0.03955243474937853,0.002195010202629407,0.9548758784904514,0.29564599473687314,0.5534053329387618,0.31736366336156013,0.05310781829285578,0.03181912488591533,0.051522080807616076,0.08109459352869329,0.07517188285573091,0.013482337978320585,0.014970945517003394,0.00283010332782323,0.00982651673663032,0.39728282256289293,0.4163585848106517,0.5909051566792787,0.33715716796691464,0.00610988410692063,0.036960375553467685,0.06424503760500613,0.002630974712457205,0.001526405171162014,0.018184275025567066,0.019023283562799514,0.017060448332021926,0.04072928359906877,0.009690515962276079,0.015226488360423316,0.02872650581839473,0.09661974417460678
0.8400539832744637,0.13383829774206854,82.14977432190689,472.7315165152572,0.7128973033905488,0.4130259269754557,0.6341730067906511,0.3145623993312867,15.504172726279414,24.816668655777576,265113.2279801045,11.141756171849567,6.56404493533225,0.06923863777680318,0.0033351318094713206,0.633072494853979,0.5089542145601437,0.5316996188278669,0.31258994505144877,0.05512770227712978,0.031017078764190003,0.023994949076811628,0.025559760198386405,0.02106395150929065,0.00742627186386587,0.013279942159978797,0.009625060636202061,0.006053649869266889,0.367673878895364,0.7872994896241033,0.5960001203060332,0.05291423878564876,0.022124608311164362,0.04498948718038834,0.007119202171112948,9.365798677077805e-4,0.008056641149321397,0.012979327417989352,0.012258439056248769,0.04628577452980845,0.01138417204623007,0.012896464770375125,0.010256550706983735,0.02872650581839473,0.04977236568151545
0.8828544536847496,0.20076391564033752,50.80591470110264,787.7956522098012,0.12665513167036374,0.7104900035531295,0.7644180372583262,0.13938400598925882,13.901502181460586,21.82006010454577,223982.78792795562,5.007208282856609,10.809498862253532,0.01752718734193443,0.0026836337484187987,0.7505562698323738,0.9144161200093356,0.415686319269635,0.3205461422349677,0.042604421574631,0.023397640607799423,0.04289417384721468,0.02285806560393904,0.2361082940400147,0.006462806800202618,5.682617520007876e-4,0.007938369105753414,0.010634988208208195,0.4334715314898727,0.6566864949714795,0.6134685670263345,0.08663797614613793,0.019413120615207752,0.03757799952476927,0.08899956629302652,0.0038465188402122268,0.011797261758169976,0.016053115375220285,0.01834679911214444,0.016096976039787204,0.01964638792033029,0.01099022493853245,0.01218039754057325,0.03099984155984958,0.0719125651063326
0.9264624801405126,0.1552325526439742,30.90505144979836,646.1389090293086,0.544214414357854,0.9511654836932476,0.979208087503264,0.27133656201312395,1.0133598835425373,44.79405899732293,253688.10574339647,12.985666519986177,5.25775141935647,0.04797948593135714,0.00671477800118128,0.7420429528049538,0.6535101982420295,0.403710752863624,0.44704967745291835,0.03755471161394601,0.04665697813783383,0.05398719708201647,0.02916201965764955,0.13899149418742968,0.005155247070945351,0.007682137943621508,0.0033120151936657004,0.022896805527139342,0.28460434249479677,0.8151635951499964,0.592360860572637,0.046169491313550914,0.003652598382459951,0.009476108830546996,0.09090376080748963,8.260758560936876e-4,0.00678863416327103,0.016176066893509523,0.019065563840965454,0.046928089391298264,0.023350139863892453,0.014109526481547735,0.014705446509659489,0.03717032428665559,0.03244525308818028
0.869933556957116,0.17223824243779665,71.70182111497213,616.8306173367929,0.6409996785569412,0.683447814773341,0.42852295868379564,0.3259376196781716,16.906509452995884,33.80649430947298,281870.0739272763,12.59560856172651,11.081643344748485,0.07019625722930074,8.105768228927968e-4,0.7709882306981815,0.7645715027781125,0.5010122299124635,0.29826879012111474,0.007256451849836042,0.041644189877050555,0.041661615710014484,0.02285806560393904,0.02245133436432757,0.005224066004064154,0.0023175755696124394,0.0053360450302040755,0.004167216435585177,0.4252468249155591,0.6148903366826399,0.605462195612863,0.3882245416842268,0.008397701850384019,0.031247353818927993,0.07852649646347942,0.001139170555666951,0.006661833464665994,0.012159650629394437,0.01597910353485168,0.006783410548184907,0.08004603499995945,0.01770538798252369,0.01767137704477666,0.029700792564732525,0.11651383641139901
0.7883703963639298,0.1969239211707647,66.72660530214607,580.1952527211482,0.4336026838446115,0.6564056259935525,0.8832380650533982,0.6467188334603265,16.70617563489353,48.66467837599734,187041.55936259966,6.0710027144738845,11.898076792233347,0.03706262417288485,0.005106392162957866,1.0978996045511056,0.6182526412464475,0.528705727226364,0.29269945209265147,0.046240212746324186,0.06309892363320298,0.04494843740921501,0.0916011836182108,0.03355039720462301,0.0014390246825299558,0.009373141300646105,0.006155295202136274,0.02033664586714273,0.41044235308179466,0.5957337641335885,0.532677000944941,0.11361696603452927,0.0187352486912186,0.030938541833277197,0.14041281818353038,0.004399038898282692,0.01724969179818655,0.01736459823697215,0.0164019063165111,0.03729336646895105,0.03417649169892033,0.019568304181824488,0.019194422454701692,0.04204175801834456,0.030520018355587493
0.8852771218211808,0.17772394882290066,40.357961494167895,730.4002476452913,0.41701092426762515,0.7970250076484529,0.8969480682605219,0.5147662774364614,12.298831636641761,16.95057120879409,209510.96642812545,2.099503503102721,12.279079067726283,0.016952615670435888,0.0015231528271689933,0.990631810005615,0.6975821444865068,0.6604369576924853,0.3881738182948784,0.026445349700439016,0.030215032642464678,0.06056084048041754,0.018055052991588175,0.34432415673289524,0.011004856386043656,0.003250542939005321,0.004564986044856123,0.00632314035979285,0.3413548178575605,0.6688770411390578,0.5203035178513942,0.20611635993758531,0.013397007289804022,0.028622451940896243,0.03282582811636488,0.0020232026485796943,0.011353459313052346,0.023348238793715035,0.012216158778082825,0.050139663698747325,0.0806158429912767,0.012073315752079424,0.01723049547874573,0.05275891222806027,0.015118140494845125
0.8998131306397685,0.17827251946141107,50.30839311982004,810.9980497997095,0.5663367604605025,0.5103778065826944,0.5953279977038006,0.4078392061757431,16.305507998688825,26.939266379566767,209510.96642812545,2.6668605332986015,15.054952789174813,0.0364880525013863,0.004190223014602756,0.8935799958930281,0.5001398253112481,0.5751110470496568,0.39215191688663786,0.020385697747617025,0.06349994669406564,0.05398719708201647,0.01685429983850046,0.16257700272305747,0.00818328012817271,0.003658716163114707,0.0031674416339129595,-9.886167567191642e-6,0.29529646104140445,0.49646788819759435,0.536316260678337,0.18491858216813495,0.01687110090024843,0.03989408941715023,0.06805342663393235,0.0035702588111769947,0.00831024254653147,0.011421941519659012,0.01699383021083429,0.012885401732338136,0.04642736351224133,0.00917063237177353,0.021599230996688586,-0.005048768054648725,0.06228639144336861
0.9191944757312187,0.17936966073843189,18.467011917733185,831.7580897485748,0.13218571819602587,0.980911891351015,0.385107948527904,0.428314602800136,3.6176995188731276,44.044906859514974,331378.9369530111,7.773073805061525,10.319638793762614,0.041084625873374636,0.005615375023155149,1.0263877415207787,0.6799533659887159,0.6192709481718224,0.4343197619592881,0.00907434743568264,0.021994059894780104,0.04125076299761441,0.02676051335147412,0.4012068537894094,-1.4381077920252658e-4,0.008381863470666169,0.006637207067978744,0.02033664586714273,0.4013951758500497,0.499950901388331,0.5312212970515825,0.09049211755876525,0.023734554130638602,0.010093732801848585,0.13850862366906727,9.549972029767959e-4,0.014967279223295887,0.00998750713961791,0.015556300753192257,0.04050494077640013,0.04927640346882761,0.01779203524760745,0.017310655763478625,0.0732189339011539,0.0385418297413908
0.7334565852714875,0.27701523439328335,54.28856577008089,741.3908570299847,0.541449121095023,0.10474497488586643,0.9472180800199754,0.2485861213193541,7.290486184082935,23.69294044906565,254068.94315128674,9.120546751776741,4.876749143863535,0.04912862927435422,0.0019506984297347112,0.5053727394426806,0.6270670304953431,0.48978513640682825,0.3555534098424509,0.050481969113299593,0.02700684815556338,0.0219406855148113,0.0636836728089214,0.31241435106704585,0.004673514539113725,0.01252190617234708,0.00557700096312531,0.03798827299659306,0.3652064669230699,0.7228637455954756,0.5945444164126747,0.1174711074471566,0.02780178567457351,0.03943087143867404,0.10708941418042603,8.629105266317184e-4,-5.860356140094305e-5,0.013880971885443759,0.010355826538781372,0.022841282085430247,0.003121956172129854,0.0199582168747014,0.016108251492485178,0.017359827111120493,0.1065667902930029
0.834401090956124,0.22928958884287842,158.27057625814575,604.618829131578,0.8456313800064397,0.2886318585884285,0.7072930238953108,0.5215914096445924,13.567612484623332,20.32175582892987,273491.6509536904,7.914913062610497,14.12966154869197,0.07996397564477596,0.0012788410542742975,0.9736051759507751,0.7927775483745779,0.48080346160231996,0.3221373816716715,0.02503143091144722,0.06871324648528025,0.07206471642761939,0.055578589025579314,0.11124383708669107,0.00818328012817271,0.021618338023927673,0.010347928434965764,0.0028197639829553797,0.4474535326662058,0.7298297719769489,0.5748924138523358,0.05484130949196242,0.006025150116421985,0.01889487439289622,0.09280795532195274,0.003128242764720623,0.015157480271203444,0.020110515478765117,0.012512120725244422,0.01802392062425665,0.012523788028864582,0.013416348360877671,0.015346728787522662,0.004044574911170665,0.039825319563119334
0.8303633107287386,0.16016968839056783,26.9248787995375,659.571876055045,0.5497450008835161,0.5022651499487579,0.9426480789509343,0.1712346229605366,11.030050788660192,34.68050513691559,268540.7646511169,8.127671948933951,4.985606936861517,0.03667957639188582,0.005330344621444671,0.9514705516794835,0.6253041526455639,0.48978513640682825,0.42079422674730593,0.055733667472411985,0.0580861353724197,0.050700375382815945,0.04867425839532494,0.17645083127342676,0.003503592676094065,0.004008578926637037,0.003360206380249947,0.003089254473481339,0.5214758918350281,0.6984826532603191,0.5283098892648657,0.1656478751049983,0.0033983964109640177,0.007468830923816833,0.14041281818353038,0.0010102492087838422,0.014079674333060633,0.016872792163815202,0.01855820050297415,0.01641813347053211,0.07121401113454198,0.013286377463252036,0.01286175996080287,-0.014791635518026643,0.027311293801266165
0.8578202162749597,0.17662680754587987,24.437270893124467,734.0637841068558,0.7377849427560281,0.7537575056007912,0.9449330794854548,0.12345869750361993,13.634390423990784,41.797450446091126,260162.34167753102,9.829743039521592,12.932225825714173,0.04242529310687124,0.0026836337484187987,0.8527160741614126,0.6658503431904831,0.5788534115515352,0.3086118464596893,0.018365813763343026,0.05648204312896905,0.04453758469681495,0.039968798035439,0.026613482929438367,0.004398238806638511,0.006282686889532185,0.008854001650854107,0.010365497717682238,0.46472541647226434,0.5417470596771705,0.45261328681022667,0.06640373372984441,0.021362002396676565,0.020438934321150192,0.13660442915460416,0.0027046440535332668,0.009197847436766726,0.008512088920147062,0.01073634904227485,0.025089384100644593,-0.006564779680263505,0.015929119048306652,0.020917868576458967,0.027752219072056942,0.015118140494845125
0.913541583412879,0.15962111775205742,21.949662986711434,760.9297181583286,0.10176749230488419,0.5157862443386522,0.5382029843407853,0.22811072469496124,9.427380243841368,24.56695127650826,272349.13873001956,13.943081508441725,3.6793134208857374,0.04893710538385471,0.0045566906739448005,0.7999335085914091,0.5389231380063882,0.5631354806436457,0.4518233957630297,0.0424024331762036,0.03983958610316857,0.06056084048041754,0.04237030434161443,0.08349617998595248,0.012656510780894942,0.008790036694775554,0.0011434117973745843,0.01871970292398697,0.40879741176693196,0.5243319937234874,0.46862602963716954,0.0856744407929811,0.01653216493825385,0.042210179309531186,0.12137087303889932,0.00473055093312497,0.022385120091690525,0.009331765708741977,0.015091217693366892,0.04339535765310429,0.01651244396808538,0.010860254040906812,0.010937913127213355,0.021906498594030186,0.052339345324972496
0.8529748800020972,0.150843987535891,69.2142132085591,730.4002476452913,0.8179784473781291,0.8375882908181357,1.0180530965901147,0.28953691456813985,19.043403512754317,44.79405899732293,236931.2597962247,14.581358167412091,12.877796929215183,0.03763719584438339,0.0021746508882215156,0.9208226103807717,0.7575199913789961,0.5915774508579219,0.35953150843421033,0.053309806691283185,0.03181912488591533,0.0659019257416184,0.007248274613798726,0.13482934562231885,6.131974851043137e-4,0.022201442629798222,0.0032638240070814537,0.011443459679786074,0.4581456512128135,0.7298297719769489,0.4991958113976968,0.1839550468149781,0.007635095935896223,0.009939326809023187,0.22610157133437014,0.0028335654004163755,0.018454298434934395,0.015356390104914606,0.013146324897733553,0.05945322919034962,-0.0011516037627495694,0.0172721516571049,0.019154342312335242,0.006642672901404783,0.04624276867176199
0.7269961369076708,0.08885550538421562,25.432314055689684,743.8332146710277,0.7101320101277175,0.16423779020140122,0.8718130623807951,0.5579921147546242,20.178628482000985,25.19124472468155,251022.24388816458,5.5745653130524895,12.224650171227292,0.017910235122933455,-1.2595163987020393e-4,0.6960710408568864,0.5265829930579347,0.43364966887865153,0.4756919873135865,0.03068710606741441,0.03923805151187458,0.07822750711362039,0.029462207945921477,0.09320785997121099,0.017129741433617177,0.017711537164594983,0.009287722330112332,0.012790912132415871,0.3479345831170114,0.4546717299087547,0.5596075229720722,0.15793959227974358,0.01110918954634063,0.02584314407003909,0.27275433693871626,0.0014706825905092297,0.018327497736329357,0.011749812235096978,0.0128926432287379,0.01673929090127702,0.050416019451462124,0.01601576631339041,0.010096230137517943,0.07159512265725758,-0.004455079286514955
0.9498816054593482,0.16675253605269263,72.19934269625475,571.6470009774978,0.588459106563151,0.5617579652642927,0.9632130837616197,0.1917100195849295,14.168613938930392,51.16185216869051,193896.63270462447,5.8227840137631866,5.856469280845369,0.06349292106181777,0.005493219136707801,1.079170307090782,0.5459746494055047,0.51149085051772325,0.4199986070289541,0.0013987882954414471,0.053674881702930416,0.06138254590521767,0.0162539232619566,0.19032465982379604,0.0036412305423316723,0.008032000707143837,0.00832389859842739,0.00901804526505244,0.3479345831170114,0.6949996400695825,0.539227668465054,0.15697605692658678,0.008567169831381307,0.013336258651181924,0.07567020469178476,0.004491125574627769,0.013192069442825376,0.01707771136096393,0.011835636274589348,0.014170031455317766,0.03417649169892033,0.01640567900626732,0.011338714550877836,0.056006534715852915,0.02346082433608057
0.8650882206842536,0.2254495943733056,65.73156213958086,676.6683795423457,0.7516114090701835,0.09122388049597219,0.36911294478625967,0.32821266374754865,6.622706790408424,26.06525555212416,244548.00795403006,2.9859988627837843,4.876749143863535,0.033806718034393106,0.001197403796642732,0.7760962209146334,0.5424488937059465,0.6342404061793362,0.33645853660200553,0.019375755755480024,0.04545390895524584,0.06754533659121867,0.04987501154841266,0.2666307168508272,0.013895251577033408,-7.31533144568185e-5,3.7235281202663284e-4,0.009961261981893298,0.3652064669230699,0.7611768906935785,0.6229306423331643,0.1984080771123306,0.014074879213793174,0.027696015983943854,0.160406860585393,0.003091408094182592,0.005774228574430738,0.01650393760894749,0.01585226270035385,0.019950865208726087,0.05354996340370703,0.012983112035458882,0.01514632807569042,0.0017712391697158186,0.07287518247262897
0.8029064051825174,0.21557532288011838,57.27369525777654,709.6402076964259,0.24556274197209937,0.35894154941587864,0.6570230121358572,0.6103181283502948,12.165275757906862,45.543211135130875,287582.6350456303,3.163297934719997,18.592831061609218,0.03418976581539214,0.0013195596830900798,0.9770105027617432,0.607675374147773,0.38649587615498315,0.43034166336752866,0.039574595598220005,0.07573115005037684,0.04577014283401514,0.055578589025579314,0.2527568883004579,-0.0013137326422221875,-0.0013559834473720308,0.001721706036385549,0.0028197639829553797,0.3536918777190309,0.703707173046424,0.5450504840384878,0.14541363268870477,0.015600091042768766,0.03541631562521371,0.11089780320935225,0.0025573053713811435,0.013572471538640487,0.016544921448377235,0.017543473826991538,0.1105172606787898,0.003406860167788482,0.008997337841606015,0.01193991668637456,-0.01446687326924738,-0.005417696652811353
0.67369743790618275,0.17991823137694227,46.328220469559184,705.9766712348614,0.6133467459286306,0.388687957073646,0.5701929918240739,0.20536028400119138,14.969949211339802,46.417221962573485,202655.8930861006,10.503479512879201,12.986654722213164,0.04242529310687124,0.004475253416313235,0.6960710408568864,0.4913254360623527,0.4568523287902979,0.48444380421545724,0.0333129552469706,0.05146925486818578,0.03508797231161342,0.05347727100767581,0.23749567689505163,0.0017143004150051702,0.008381863470666169,0.006540824694810251,0.015216326547149502,0.463902945814833,0.5121414475559092,0.5414112243050916,0.10301807714980409,-3.2989917097632146e-4,0.014571506593785102,0.11565828949550999,0.002391549353960004,0.0053304261293131115,0.01552032546263359,0.016740148541838636,0.1056998992176162,0.024489755846526965,0.015105970030010952,0.014625286224926592,0.0894570463401171,0.05298109023583677
0.886084677866658,0.17552966626885907,171.70365895277615,845.1910567743112,0.6880096640250692,0.6726309392614256,0.8512480575701096,0.13938400598925882,3.3505877614033235,28.812146724086645,249879.7316644938,7.70215417628704,10.482925483259587,0.044532055902365884,0.004739924503615822,0.6518017923143029,0.5688920614526329,0.4531099642884195,0.4247723253390654,0.018971778958625226,0.033623728659797306,0.08151432881282092,0.016554111550228526,0.06268543716039855,0.00742627186386587,0.012813458475282355,0.003649353499755429,0.0057841593787409315,0.4186670596561083,0.280521070371923,0.4708095854772072,0.1685384811644688,0.0042457363159504585,0.027232798005467664,0.0994726361225736,0.0016364386079303688,0.0068520345125735495,0.011258006161940028,0.016063664091183563,0.01063729971712379,0.03417649169892033,0.014672733704592163,0.01859322031920497,0.01800935160867902,0.050414110592379706
