"dispersal_p_juv","dispersal_p_adult","dispersal_r_juv","dispersal_r_adult","dispersal_source_n_k_cutoff","dispersal_source_n_k_threshold","dispersal_target_n_k_cutoff","dispersal_target_n_k_threshold","abundance_threshold","initial_release","density_max","fecundity","infected_t1","beta_Sa_winter","beta_Sa_summer","beta_I2_modifier","mortality_Sj_winter","mortality_Sa_winter","mortality_Sj_summer","mortality_I1j_summer","mortality_I1j_winter","mortality_I1a_summer","mortality_I1a_winter","mortality_I2_modifier","mortality_I2j_summer","mortality_I2j_winter","mortality_I2a_winter","mortality_I2a_summer","mortality_Rj_summer","mortality_Rj_winter","mortality_Ra_winter","beta_Sj_winter","beta_Sj_summer","beta_Ra_winter","beta_Rj_winter","beta_Ra_summer","beta_Rj_summer","recovery_I1j_summer","recovery_I1a_summer","recovery_I2j_summer","recovery_I2a_summer","recovery_I1j_winter","recovery_I1a_winter","recovery_I2j_winter","recovery_I2a_winter"
0.879093040337422,0.358228961146403,554.235538155882,716.507511419648,0.247644502479852,0.591428245744849,0.841682201088566,0.545255558740811,9,21,216335,10,13,0.0496724905206339,0.000830654602555071,0.994732641471951,0.487109386700288,0.455807859833931,0.360042741026134,0.0599778705021175,0.0311490468137945,0.0288179898513521,0.0251672583748161,0.150872651432218,0.0113499087620808,0.00223834025187331,0.000685466874629803,0.0013815219379237,0.491505849673443,0.627421204256613,0.505131535802008,0.151108985857098,0.0128138671695471,0.0155818742872496,0.288406768460713,0.00128409680213786,0.0135218216636676,0.0152460766997555,0.0127469162244686,0.0286540527801418,0.0489955630985252,0.0195048382314542,0.0134421674309396,0.0228972265403767,0.00954177823786611
0.883945756467416,0.219290852290732,886.400239457294,558.812781592188,0.264591238276537,0.643453431152772,0.733434884945944,0.414175601927819,17,42,248957,13,4,0.0600034909203212,0.00510044480017422,0.899948381345364,0.6118955738358,0.492732901533824,0.426104756539488,0.0809660040538208,0.0204906400870917,0.0114357634758252,0.02995110153473,0.509211646992438,0.00473264380366101,0.00119540712211047,0.00268310008873324,0.00252243150602903,0.344625073119071,0.607001373574439,0.557197881371583,0.104184640348979,0.0182177229114909,0.046244741786184,0.154811985520073,0.00139766801599272,0.00713552706465779,0.0163233830286195,0.0106836881965681,0.0519637229836148,0.0191811682593636,0.0166139281467155,0.0132011993687269,0.0467846609671915,0.0295425354667525
0.762295709431517,0.467865283785477,589.548183691197,731.812433308701,0.246214754041351,0.403926504723396,0.914269847646116,0.622524189853919,9,22,233271,9,14,0.0464848458193455,0.0035723877643745,0.705068194915301,0.631459804149333,0.5720920592192,0.534175469110943,0.0280031465124064,0.0241644816198575,0.014278795638344,0.039043233960007,0.225872696193895,0.00149326422351016,0.00209654711705356,0.00334337211015735,0.000742429556066536,0.4096740326059,0.539558995921317,0.516045926839325,0.236230894234516,0.0118238538073539,0.0415067179295071,0.199426907185547,0.00200869380211604,0.0105919086780263,0.0172542054633597,0.018121524742141,0.0280502711252005,0.0144285405932822,0.0137217878910469,0.0156093468911587,0.0315863410049153,0.0222051707484652
0.826827534476117,0.502411963915005,318.54548116677,625.477289850432,0.115877644757949,0.121079848964051,0.904934310252797,0.598354743538003,4,11,268605,10,16,0.0382030918896685,0.00527624721398195,0.934682086180281,0.647673046156762,0.644548729623691,0.556331115197502,0.0530999973435711,0.0220794766414841,0.0189626727421866,0.0460614500571171,0.161251449578938,0.00767878454780676,0.0017196592864811,0.000752910913372756,0.0105329454284447,0.340611399063233,0.74854213250543,0.634301369660792,0.238286330463782,0.0202567178004058,0.0164851984634642,0.0727061089353851,0.00210306624296977,0.0117288773867431,0.0189922983560587,0.00973737746167062,0.0149709560972456,0.00885833744491459,0.0161347107741145,0.0174977408320039,0.0176129410822171,0.0401105958351344
0.837650746796223,0.349304917218666,665.723253282579,555.511945342589,0.379325841974432,0.852065017341382,0.863351099485564,0.367956735417617,6,29,224148,12,14,0.0440543936369851,0.0068893442015991,0.842797896482301,0.509363757139023,0.504429682196486,0.363060941454449,0.0415822222321743,0.0148313730286207,0.0610787036388983,0.0273659790952749,0.157955081919895,0.00224128641002379,0.00377911061439208,0.000798348910460656,0.00293921981461305,0.358795047572643,0.599436066395163,0.588639458662989,0.220777613318094,0.00674426712683829,0.0256467297716637,0.0794905744944326,0.00402604730936929,0.0116917788041624,0.0157826346791231,0.0148218453707793,0.0215232850337187,0.0289382322723108,0.0144591764847494,0.0150257087936427,0.0349706547432975,0.031938373163617
0.843936638397247,0.293859052256638,1263.13902609734,814.523968656526,0.805116482792202,0.41790774207248,0.847492369186084,0.708352006839445,18,31,282986,10,8,0.037754008076145,0.000813504579535744,0.39245812790132,0.765748740188533,0.48921105367969,0.329211230741049,0.0192426974477071,0.0398563391543895,0.062758271978631,0.0110561198808099,0.39369856501925,0.000824764070663597,0.00710388320801363,0.000442798241753716,0.0135519802642673,0.46397828575735,0.398786485618027,0.500829241687079,0.217331298081397,0.0179677128520194,0.0167904982331251,0.214595654187607,0.000765316043225503,0.00956185650620955,0.0195958086759092,0.0137290947943194,0.0246195880157904,0.0198556839386928,0.0153483171769674,0.0130475769242525,0.0304652954489594,0.0124195676348554
0.733875777562786,0.169586000210734,471.15509500186,565.492390565925,0.169767744087003,0.313271095141786,0.850060195654654,0.158113054982745,9,35,243717,7,4,0.0375283976399872,0.00421317323975167,0.74635666601484,0.68713546180911,0.550523146557775,0.329079945999188,0.0197095945285178,0.0435134554758369,0.0342670752582906,0.0295935325519947,0.0808965411355843,0.00627502346358543,0.0116066999128114,0.00989587959415929,0.00141075917897045,0.333778244776222,0.688094797582339,0.487076917305277,0.107331232359179,0.0218510917573928,0.00687409003008093,0.157282046934396,0.00466802060538529,0.00361922010668606,0.0181884468936315,0.0158260290916652,0.0204711692468959,0.0128787733367353,0.0156013911333745,0.0147890382577539,0.0344874613687696,0.0124926876661565
0.805484123910871,0.513489447354385,789.563299033791,611.751468488136,0.922473411095833,0.315598586270409,0.95387289991012,0.508018847270813,2,35,260704,10,5,0.0311485558252945,0.0026642904830467,0.427044437792912,0.672653121142892,0.565319061306929,0.363360854513882,0.0211087771669078,0.0547979818692928,0.0118300036022752,0.0992085436843991,0.0770685367096654,0.00142305646469411,0.00575132616216195,0.000351567396869,0.00989726843972649,0.358068737054688,0.741640647204238,0.504411809760443,0.0435049031080811,0.0180478248890338,0.0520242705622009,0.0193135636161259,0.0011606862826515,0.00980930180668238,0.0105655466267137,0.0170352236016941,0.0478624120437109,0.0275860739910805,0.0145350921712541,0.0162222464249872,0.0453991996014962,0.0591944773060683
0.873350029481158,0.592204958716407,663.560055471722,640.832080444448,0.156383275194277,0.588764127040123,0.880472903789092,0.294455288993559,8,23,245892,11,9,0.0452434591717058,0.0038729844384114,0.88444923260261,0.384076359617117,0.511715532640874,0.495937287570949,0.0183026434362113,0.0572048889340378,0.0507301544987114,0.0279452191145974,0.129573253182872,0.00785181377006228,0.0019017389352978,0.00106785105648742,0.00815430439846909,0.298360889658879,0.621355933877368,0.550132342814266,0.118923037604974,0.0078639100783498,0.0657216366509283,0.0581034089285209,0.00370915528159952,0.0109450316364372,0.0122016052237563,0.0176124097981722,0.0312121877666848,0.0154431733307684,0.0209844507811506,0.0153087403032463,0.00754255486007335,0.0609089737055275
0.844966472464518,0.280644589415994,871.296697617883,719.421334642285,0.589395807765907,0.117597117762246,0.863851977984854,0.66603006180836,9,25,259702,11,2,0.00893546108427085,0.00378186389045413,0.978337262976327,0.770012764936204,0.553551281910725,0.33116310383421,0.0307618037221827,0.0211048359671056,0.100309392361477,0.0417027384950698,0.0712178460125572,0.00909051506066482,0.000966512153290272,0.00259676469513818,0.0124617848573971,0.475493526330445,0.46348271610766,0.521944645917055,0.0601554529148256,0.00911589067062741,0.0102392751768217,0.266255516343644,0.00126674705594137,0.0105922634775208,0.0192718557760734,0.0177136710217635,0.018042672480419,0.0626700265891075,0.0156948332751328,0.0165007949164781,0.00842494409264925,0.00940950381215875
0.820860698225353,0.185998645978644,695.25418477797,623.520007553576,0.505364412167128,0.532599913978365,0.936441133634454,0.359126318960191,12,14,266476,6,14,0.0268091835555695,0.00545203608600028,0.563943493289522,0.445893529564216,0.569515134473931,0.437537662782709,0.0657516589845154,0.026967025334154,0.110653302164171,0.0579084563411668,0.164478817585596,0.00063900901078154,0.00469238726209387,0.00875174371349111,0.0114657166130814,0.324624122872734,0.809910901136523,0.603330022370609,0.238533350105338,0.0201387406639518,0.0175341256641117,0.0740190334561467,0.00245211503737855,0.00611404948996364,0.014862073367409,0.0146464060963195,0.0243244034477976,0.0109969767669518,0.0147277807335946,0.010762884520576,0.0112534908976284,0.0635847230092084
0.857048870421468,0.630990738479129,1267.95855706523,673.45161779013,0.626297173605615,0.304736194844454,0.892130522281153,0.711923422692506,16,36,305329,8,5,0.0187310088016985,0.00376263393275509,0.99834095736439,0.795811736645094,0.571642014238249,0.373215404666172,0.0328856815778547,0.0634873020941971,0.00736543177858996,0.0234715569617927,0.0570150399628189,0.00041095665188991,0.0056576059164658,0.000862953813596743,0.00210053062123821,0.320198863222206,0.6648185981126,0.489720693462064,0.126788463696785,0.0213668137889742,0.0274481471078099,0.161076621368669,0.001208261557824,0.00259733495333458,0.0174007384135267,0.0100895138351217,0.028378346893613,0.0325982203256493,0.0154727667809688,0.0181562385332372,0.0321620205002094,0.0150548978612302
0.763775218970787,0.287876092185498,213.563566965211,778.156583918303,0.755990558911019,0.680335195021465,0.727061443398499,0.730677583147283,17,32,219740,8,6,0.0485497265580378,0.00482552969658258,0.519069881925195,0.507299115829469,0.610542459596089,0.563877169692153,0.0409472297831348,0.0418581354598124,0.0248575108843965,0.0454262521944241,0.049395864328773,0.00501817099110246,0.0112904523507651,0.00325686700788256,0.00185908964936767,0.330027963159088,0.756155893934669,0.479617998653673,0.0915958673539658,0.0248495795286459,0.0239671228272465,0.106598342839741,0.00318225153438308,0.00204799649770616,0.0131768791940316,0.0113644245458282,0.00396607512175445,0.0147795102828888,0.0119236731931835,0.0145204026158748,0.058755485960553,0.0163634728211384
0.858185555325546,0.208098673941272,770.289886788268,790.085843254019,0.230521933444978,0.454928420031141,0.944322992401828,0.305872205127861,5,35,254683,7,9,0.0473236332084381,0.00467428784162016,0.528926143888285,0.469343571305523,0.515057397942184,0.545043481509105,0.0164066376396055,0.0190187404938222,0.0231375414950786,0.089973090890049,0.0443542446023619,0.00629493022172213,0.0107762446865351,0.0177451290977432,0.0256472803078137,0.45531105193126,0.484490749994586,0.59949036963016,0.191026253605564,0.00828525184437293,0.0506889584952097,0.0451188550325122,0.00127629068873601,0.0108737013152526,0.0168964421282469,0.0122532446724707,0.049257584791512,0.0467016422598069,0.01586566404797,0.017707203270786,0.027685380597906,0.0226464134383554
0.902531162918379,0.322370361933718,367.748230533289,764.910140983846,0.815193188778172,0.424344546322017,0.775897496705163,0.649705100189992,8,28,273627,6,14,0.0239945798079668,0.00274439336137054,0.652764741985831,0.598581408528221,0.549676479696386,0.448076883435592,0.0315425532705197,0.0391397202149833,0.0349567353072232,0.0141304035189356,0.120443166579573,0.0125124289424628,0.00229155270966536,0.00124909030694175,0.000437487262792397,0.367519767428973,0.846145077618186,0.520149337502601,0.172746236307873,0.00747028154214343,0.0159816033271505,0.199491670991416,0.00233321866033799,0.0055401078969218,0.0165172713745955,0.0158927407519084,0.0175910125697541,0.0656242789693098,0.0112715520244285,0.0139607804817019,0.0541854575787013,0.0124309440505278
0.83193857393148,0.469489945920097,405.322142769731,776.524844207203,0.709627065179771,0.624671482001164,0.879875512378224,0.274866027089443,18,24,251500,12,8,0.0427012852326167,0.00599174575086375,0.826607910588322,0.622954666709503,0.452705144008693,0.425931163159049,0.0658708956391535,0.0423572079932963,0.108922120322606,0.0291906029558687,0.134813194381581,0.00791924793840169,0.00166383486514065,0.00674750177152527,0.00749877518351683,0.324866372090238,0.71247079951993,0.555272957285199,0.154176272563212,0.0253802822660687,0.0246023754249173,0.110841965085184,0.00263301533170643,0.0073588224701987,0.012097441761469,0.0182259722978009,0.0127548685883445,0.0105943946655072,0.01101722329876,0.012591090618689,0.00423653641090277,0.0531680589338946
0.841435551185543,0.519447450743775,1013.76780616222,639.513726356495,0.751866041885543,0.170727286044952,0.857363022092969,0.239310323962275,21,38,242856,7,13,0.0279635692897743,0.00305067592832732,0.489680133428923,0.400051067893878,0.591606969104702,0.342059555563125,0.0780531423277361,0.0186561684834993,0.109457941578138,0.0354607891234912,0.0979949335345368,0.00143051835986728,0.0029835756611208,0.00102808722857074,0.0179642544863285,0.439395660235991,0.625744088443195,0.540665648707733,0.131344832129123,0.0123893238351638,0.0245290587222625,0.0163287071889338,0.00389664937649941,0.0034823741719814,0.011149610752449,0.0108412608691634,0.0264230333384828,0.0155051877066571,0.0192332704540238,0.0165064519071718,0.0228149204281017,0.00311861029040885
0.767632062555718,0.477741018758096,590.669310654843,827.053697442294,0.708389882764381,0.662818244872657,0.922612843894573,0.395623035906482,10,15,274702,6,16,0.0208569865762911,0.00194405583683904,0.507633428832701,0.639948728903273,0.517468575795711,0.355351880272538,0.0380499121145097,0.0718191396344197,0.0127284618724373,0.0245891383507958,0.109206951578279,0.00236020929321359,0.00338588581420997,0.000443022058581829,0.000926653325296926,0.411821196687433,0.632859664052588,0.532695689422076,0.234541837369334,0.0193607916164178,0.0612231180063206,0.152216602804023,0.000502941952086113,0.0109122311995627,0.0152635371201776,0.017023686617089,0.0100066139267577,0.0381687019907968,0.0100777047486934,0.0132752675059711,0.0185952718613444,0.00814056391832376
0.788688626199445,0.41953371207858,626.125874467883,778.331682479587,0.355439956477484,0.446360983085455,0.92101292716315,0.63981949954951,17,29,220390,10,15,0.0184406473905409,0.00580045176594824,0.993232579553198,0.69002795386004,0.550371935302394,0.37713500956013,0.0179827683757114,0.0296941779946659,0.0305445049052526,0.0328811157940508,0.0811386339958366,0.00545750225005265,0.00314665343059355,0.00283176532295529,0.00428646767732103,0.323428980824873,0.461512896622238,0.512861168964343,0.0842051603293187,0.0028020222983896,0.0246085294067682,0.144712411660613,0.00389691583531665,0.0061075316770399,0.0174016652364956,0.0190346701646031,0.0475310873996528,0.0200753550604974,0.0123190814148997,0.0128219794439724,0.0121546017371932,0.0199626808128758
0.792327418693502,0.39198565512423,890.692842542819,653.456056156007,0.135438799328975,0.185674199340801,0.919749753647617,0.665224282341013,7,27,251533,11,12,0.0562600875820877,0.00513199429415934,0.695111553542494,0.386459716944664,0.507634523544484,0.516967074023724,0.041637930002803,0.024269034157827,0.0793989353005412,0.0277329602098596,0.276787803257723,0.00814237118150216,0.00495041760330993,0.00184504107765352,0.00924087065833312,0.528740075418415,0.772434448684708,0.535893381883796,0.175618816926291,0.0094995730575882,0.0154455987861211,0.0273857980543787,0.00587904824034406,0.0230296018288406,0.014397182419476,0.0146068929536977,0.0238107747118644,0.0546912011381844,0.0196551566299255,0.0133546519565772,0.0289377607773464,0.058725696846679
0.886021701119248,0.21832866366707,756.279256468516,759.583244757105,0.52441653225756,0.552328921535643,0.800866144010755,0.639496293676153,8,42,270925,11,8,0.0480019365887872,0.00630702805514374,0.524622035876939,0.572008713289865,0.626154602067502,0.449268077641356,0.0707292445605516,0.0955895831954181,0.00330622597385019,0.0132863810687662,0.0687729163814443,0.0121233198992185,0.00235930378453777,0.00567723527875321,0.00166994390549436,0.365745186621104,0.746279660650177,0.563197626770461,0.0898711690162551,0.00592157892860037,0.0475154641415849,0.114166825768809,0.00333471808029614,0.00486048918930195,0.0156768685747265,0.0124165448240037,0.0213208630104353,0.0700960840633931,0.0124138730016202,0.0156092710171151,0.033583849345436,0.0606350399682375
0.895113862518402,0.192846452827239,905.688116093261,567.406932734839,0.611696014960647,0.766951037626306,0.764573325030199,0.323601187795345,2,28,253838,8,3,0.0371152387316682,0.00471072942145944,0.959691245265963,0.787013546180792,0.559374437280478,0.33164737045132,0.0475014801145608,0.09831951596268,0.0787641923141221,0.0321423901193297,0.0860537255563891,0.00420363958899442,0.00217949195058584,0.0063184927642471,0.0144511797954329,0.414478290508167,0.683692061592461,0.532886831734207,0.0560758375727092,0.0188699503300693,0.0192872817954016,0.0750468857796442,0.00165802388579998,0.0186109169190549,0.01515560613745,0.0145098683023569,0.0710666392696436,0.0470301337290244,0.0134567680581679,0.0150783535000517,0.0140823384540776,0.00604314355558965
0.772012783728043,0.395897708265959,766.342081991889,619.111039617139,0.573977103457516,0.311908791479232,0.776745071448002,0.294425654389443,10,38,250543,11,6,0.0357458153393591,0.00310858985092263,0.98878531702354,0.608464616454145,0.492732682991427,0.340089920396573,0.0412455929897542,0.0426952155186345,0.0555271796467897,0.0429167275648512,0.256587020565665,0.00834282911116309,0.00218268835293304,0.000492405516626747,0.00249483136914356,0.410597410902278,0.641738030722147,0.590976173230697,0.081380362748719,0.021321889462606,0.0444295526038906,0.235558795802915,0.00263396140638843,0.00769062177766842,0.011634077225332,0.0205223763129423,0.00322479137010663,0.0217038928696885,0.0148915161226427,0.0126925921207458,0.030259739533381,0.0224451306948874
0.757744185625719,0.123602957525426,446.258070417626,613.462762011312,0.453825329483595,0.6831860291427,0.761053790796738,0.67910980057853,11,33,260757,9,7,0.0106838591262211,0.00449135306673752,0.880458098470668,0.681371737381452,0.651915801129316,0.407776155873485,0.0504972915922834,0.0650991802648015,0.0283235986131992,0.0287376041002441,0.181517356758217,0.00118890263043417,0.00682208406273505,0.00362487532235167,0.00443475408392316,0.45264584141091,0.63379918447261,0.51078902944469,0.216701938574936,0.0273084690440476,0.0201280787862406,0.103991895725585,0.00411679757030227,0.00766509201659984,0.0118609087983824,0.0118520601537827,0.0103126800496706,0.0482409359936607,0.0105584182473214,0.0161411715373625,0.0169143671912069,0.0510610396134835
0.849670753075697,0.689248060101996,950.218684999672,790.248833528314,0.487571946645596,0.647691117421691,0.83650051863249,0.716173525246552,14,28,226801,11,13,0.0615579113756571,0.00126966299886314,0.825644364616625,0.662507199331402,0.57605951823867,0.512682521683378,0.0701983773417806,0.0545904424085345,0.0161422401038897,0.0140753457208134,0.108705963597873,0.0175161522728069,0.00229827786134639,0.00146585494990427,0.00252910978519482,0.472250200972946,0.32687328570149,0.518770150340925,0.319696718582777,0.00635589814044706,0.0251282445613283,0.0987982918285452,0.00162125261209141,0.00544386540834842,0.0111078399226719,0.0133207351592092,0.0113930329871472,0.0244703432927009,0.0163187705613356,0.0146196059811411,0.025440759422337,0.0131484558104824
0.863408969451617,0.323129793668615,1238.6948192206,847.460135294941,0.839761073458792,0.342216745708376,0.746067690768537,0.53273589398021,7,36,216870,11,14,0.00612486734160122,0.00450030369386813,0.951391781826976,0.653998793539335,0.615592547006454,0.467466368327708,0.0546358700199918,0.0851687497497866,0.022498537594225,0.0476062132827805,0.397292869958607,0.00124961219112638,0.00425283278870128,0.00142207875333125,0.00327937955193822,0.387503903225784,0.412506412662937,0.565840060325551,0.182572214412478,0.0255783319565565,0.0461838898737715,0.0385318372431563,0.00226685872686017,0.0174731337493989,0.0122521139056697,0.0131548904776195,0.0164002619464457,0.0214492660461504,0.0192873337430767,0.0166569740874522,0.0349042168430581,0.00824839968724636
0.800735173247146,0.352803687518088,495.489418702578,705.375843997235,0.724220815923735,0.643424074501654,0.869793077416056,0.242653441712324,9,39,265878,8,14,0.0701565119730588,0.00295544607797857,0.551423193488649,0.468626646458941,0.582274569036762,0.316725632770434,0.0484848814160388,0.0374943654930347,0.0200136407829194,0.0564081338897247,0.108930395363591,0.0128817218689068,0.000779368808745144,0.00366981545857542,0.0117140597068897,0.439231985151496,0.746394298444065,0.601861256296062,0.203758078944931,0.00653854618324646,0.0158356084460735,0.079820606758855,0.00277948984261123,0.0100372328915106,0.0113536940064671,0.0147313837356687,0.053365119969709,0.0203094930703548,0.0138864154426986,0.0176803978753313,0.0199360059146846,0.0221817074577086
